id,rle_mask
5ee2d40bbb,7777 1 7876 3 7976 4 8075 6 8175 7 8274 9 8373 11 8473 12 8572 14 8672 15 8771 17 8871 18 8971 19 9070 21 9170 22 9269 24 9369 25 9469 26 9569 27 9668 29 9768 30 9868 31 9967 33 10067 34 10166 36
459396b418,
46dd77ede5,9999 1 10099 2 10199 3
b8ee1d8dbd,678 30 773 36 862 48 951 60 1043 69 1129 84 1218 8984
66cf41c563,1 1110 1112 95 1213 90 1314 86 1415 84 1516 84 1617 83 1718 83 1819 83 1920 83 2021 82 2122 82 2223 80 2324 79 2425 77 2526 76 2627 75 2728 75 2829 75 2930 75 3031 75 3132 75 3233 76 3334 76 3435 76 3536 77 3637 77 3738 78 3839 78 3940 78 4041 79 4142 79 4243 79 4344 79 4445 79 4546 79 4647 79 4748 79 4849 79 4950 80 5051 80 5152 82 5253 82 5354 83 5455 83 5556 83 5657 84 5758 84 5859 84 5960 84 6061 84 6162 84 6263 84 6364 84 6465 83 6566 83 6667 83 6768 83 6869 83 6970 83 7071 83 7172 83 7273 83 7374 83 7475 83 7576 84 7677 85 7778 85 7879 86 7980 86 8081 86 8182 86 8283 85 8384 85 8485 84 8586 84 8687 83 8788 83 8889 83 8990 82 9091 80 9192 77 9293 75 9394 72 9495 70 9596 69 9697 67 9798 66 9899 65 10000 64 10101 63
1f9dcb9a1f,
1dbc694c5d,43 59 144 59 242 62 343 62 444 62 545 62 646 62 747 62 848 62 952 59 1053 59 1154 59 1255 59 1356 59 1460 56 1561 56 1665 53 1769 50 1870 50 1974 47 2075 47 2179 44 2280 44 2381 44 2482 44 2583 44 2684 44 2785 44 2883 47 2987 44 3091 41 3192 41 3293 41 3394 41 3495 41 3596 41 3694 44 3795 44 3893 47 3994 47 4092 50 4193 50 4291 53 4392 53 4490 56 4591 56 4692 56 4793 56 4894 56 4995 56 5096 56 5194 59 5295 59 5393 62 5494 62 5592 65 5693 65 5794 65 5889 71 5978 83 6070 92 6168 95 6266 3027 9296 98 9397 805
c352f6069b,
b76760a4a1,1 1212 1214 100 1315 100 1417 99 1519 98 1621 97 1723 96 1825 95 1927 94 2029 93 2130 93 2231 93 2332 93 2434 92 2535 92 2637 91 2740 89 2842 88 2944 87 3046 86 3148 85 3250 84 3351 84 3452 84 3553 84 3653 85 3754 85 3855 85 3956 85 4058 84 4159 84 4260 84 4361 84 4461 85 4561 86 4661 87 4761 88 4862 88 4962 89 5063 89 5163 90 5263 91 5364 91 5465 91 5566 91 5666 92 5767 92 5867 93 5967 94 6068 94 6168 95 6268 96 6369 96 6469 97 6570 97 6670 98 6771 98 6871 3331
db9bb00470,5756 2 5854 5 5950 10 6049 12 6147 15 6247 16 6347 17 6447 18 6548 18 6649 18 6750 18 6850 19 6951 19 7052 19 7152 20 7253 20 7354 20 7454 21 7554 22 7654 23 7755 23 7855 24 7956 24 8057 24 8158 24 8259 24 8360 24 8461 24 8561 25 8662 25 8762 26 8862 27 8960 30 9061 30 9162 30 9263 30 9364 30 9464 31 9565 31 9665 32 9766 32 9867 32 9969 31 10070 31 10171 31
1724889841,1 9999 10002 99 10106 96
e101b9a0ec,1 9178 9192 63 9293 25 9394 15
5108785aaf,1 1111 1113 100 1215 99 1317 98 1418 98 1519 98 1620 98 1721 98 1824 96 1926 95 2028 94 2131 92 2235 89 2337 88 2441 85 2543 84 2644 84 2747 82 2849 81 2953 78 3054 78 3155 78 3256 78 3357 78 3459 77 3561 76 3663 75 3765 74 3867 73 3970 71 4071 71 4173 70 4275 69 4373 72 4473 73 4580 67 4683 65 4786 63 4890 60 4993 58 5097 55 5199 54 5301 53 5403 52 5506 50 5608 49 5713 45 5816 43 5918 42 6022 39 6126 36 6228 35 6330 34 6431 34 6533 33 6635 32 6736 32 6838 31 6939 31 7041 30 7142 30 7243 30 7344 30 7445 30 7545 31 7646 31 7746 32 7847 32 7949 31 8051 30 8153 29 8254 29 8355 29 8456 29 8558 28 8660 27 8763 25 8864 25 8964 26 9065 26 9168 24 9270 23 9372 22 9474 21 9575 21 9676 21 9776 22 9877 22 9978 22 10079 22 10180 22
34f61e9a54,
bb1743a571,
dcca0c8297,5252 1 5350 4 5448 7 5547 9 5646 11 5745 13 5844 15 5942 18 6041 20 6139 23 6238 25 6337 27 6435 30 6535 31 6634 33 6733 35 6832 37 6931 39 7029 42 7128 44 7227 46 7326 48 7425 50 7525 51 7624 53 7725 53 7825 54 7927 53 8028 53 8130 52 8233 50 8335 49 8438 47 8540 46 8643 44
146ec37657,1 2080 2089 80 2190 68 2292 55 2394 44 2495 34 2597 30 2699 29 2801 28 2903 27 3005 26 3107 25 3209 24 3312 22 3414 21 3517 19 3619 18 3722 16 3825 14 3928 12 4031 10 4134 8 4237 6 4340 4 4443 2
423800be38,3233 1 3334 3 3435 8 3536 10 3637 11 3738 13 3839 16 3940 19 4041 21 4142 22 4243 22 4344 22 4445 22 4546 20 4647 20 4748 20 4849 19 4950 19 5051 18 5152 19 5253 19 5354 21 5455 23 5556 23 5657 28 5758 33 5859 34 5960 38 6061 39 6162 41 6263 41 6364 40 6465 40 6566 39 6667 39 6768 37 6869 36 6970 34 7071 32 7172 30 7273 28 7374 26 7475 23 7576 21 7677 19 7778 19 7879 17 7980 19 8081 21 8182 24 8283 26 8384 27 8485 28 8586 28 8687 28 8788 28 8889 29 8990 29 9091 29 9192 30 9293 30 9394 29 9495 28 9596 27 9697 27 9798 25 9899 25 10000 24 10101 23
f85a85710a,
0f19680b4d,1 3736 3738 89 3839 88 3940 86 4041 86 4142 85 4243 85 4344 84 4445 84 4546 82 4647 82 4748 81 4849 81 4950 81 5051 80 5152 80 5253 80 5354 79 5455 79 5556 79 5657 79 5758 78 5859 77 5960 75 6061 72 6162 69 6263 64 6364 60 6465 56 6566 51 6667 47 6768 39 6869 30 6970 20 7071 11
56ab4fae30,
84242f42bc,
abbfb56731,4343 1 4443 2 4543 3 4643 4 4743 5 4843 6 4943 7 5042 9 5142 10 5242 11 5342 12 5441 14 5541 15 5641 16 5740 18 5840 19 5940 20 6039 22 6138 24 6238 25 6337 27 6435 30 6534 32 6632 35 6731 37 6830 39 6929 41 7028 43 7127 45 7227 46 7326 48 7426 49 7526 50 7626 51 7725 53 7825 54 7924 56 8024 57 8124 58 8223 60 8323 61 8423 62 8523 63 8623 64 8724 64 8824 65 8924 66 9024 67 9124 68 9223 70 9323 71 9422 73 9521 75 9620 77 9719 79 9818 81 9918 82 10017 84 10116 86
feb90d8376,8686 1 8784 4 8883 6 8981 9 9079 12 9177 15 9275 18 9373 21 9471 24 9569 27 9667 30 9765 33 9862 37 9962 38 10062 39 10161 41
b2958f2747,7071 3 7172 6 7273 9 7374 12 7475 15 7576 16 7677 17 7778 19 7879 20 7980 22 8081 23 8182 26 8283 29 8384 32 8485 34 8586 37 8687 39 8788 41 8889 42 8990 44 9091 45 9192 46 9293 48 9394 49 9495 50 9596 52 9697 53 9798 54 9899 56 10000 57 10101 58
9c6f8e4676,
963210b127,1 53 102 53 203 53 304 52 405 51 506 49 607 46 708 42 809 39 910 37 1011 36 1112 35 1213 34 1314 33 1415 33 1516 31 1618 27 1720 23 1821 21 1922 18 2023 16 2126 9 4449 16 4546 29 4647 42 4748 53 4849 61 4950 67 5051 71 5152 75 5253 79 5354 81 5455 84 5556 86 5657 89 5758 91 5859 93 5960 94 6061 94 6162 95 6263 95 6364 95 6465 96 6566 96 6667 97 6768 98 6869 100 6970 2020 8991 100 9092 100 9193 100 9295 99 9395 100 9496 100 9597 100 9698 100 9799 100 9900 100 10001 100 10102 100
aeb36c1964,1010 1 1108 4 1206 7 1304 10 1402 13 1500 16 1600 15 1700 15 1799 16 1896 19 1996 19 2096 18 2197 17 2297 17 2323 1 2398 16 2421 4 2498 15 2519 7 2597 16 2617 10 2696 17 2716 12 2795 17 2814 15 2895 17 2913 17 2996 15 3012 19 3095 37 3194 39 3294 40 3393 42 3493 43 3594 43 3695 43 3797 42 3899 41 4000 41 4102 40 4203 40 4305 39 4407 38 4508 38 4609 38 4711 37 4812 37 4913 37 5015 36 5115 37 5217 36 5318 36 5419 36 5519 37 5618 39 5717 41 5817 42 5917 43 6017 44 6117 45 6217 46 6317 47 6417 48 6517 49 6618 49 6719 49 6819 50 6919 51 7020 51 7120 52 7220 53 7321 53 7421 54 7516 60 7616 61 7715 63 7816 63 7916 64 8016 65 8116 66 8216 67 8315 69 8415 70 8514 72 8612 75 8712 76 8811 78 8909 81 9009 82 9108 84 9207 86 9306 88 9407 88 9509 87 9611 86 9714 84 9816 83 9918 82 10019 82 10120 82
499560e566,
547c9d83fd,55 47 156 47 260 44 364 41 465 41 569 38 670 38 774 35 875 35 979 32 1083 29 1184 29 1288 26 1389 26 1493 23 1594 23 1698 20 1799 20 1903 17 2004 17 2105 17 2209 14 2310 14 2411 14 2515 11 2616 11 2717 11 2818 11 2919 11 3023 8 3124 8 3225 8 3326 8 3427 8 3531 5 3632 5 3733 5 3834 5 3932 8 4033 8 4134 8 4238 5 4339 5 4443 2 4544 2
d30ad7d936,2618 9 2719 9 2820 9 2923 7 3027 4 3131 1 3735 3 3831 8 3930 10 4030 11 4130 12 4231 12 4332 12 4433 12 4534 12 4635 12 4737 11 4838 11 4940 10 5041 10 5143 9 5245 8 5347 7 5450 5 5552 4 5654 3 5756 2 5857 2 5958 2 6059 2 6152 10 6243 20 6340 24 6433 32 6525 41 6616 51 6710 58 6799 70 6899 71 7000 71 7101 71 7202 71 7293 81 7392 83 7493 83 7593 84 7693 85 7794 85 7895 85 7996 85 8096 86 8196 87 8296 88 8397 88 8497 89 8595 92 8695 93 8796 93 8895 95 8996 95 9096 96 9197 96 9299 95 9401 94 9502 94 9603 94 9703 95 9804 95 9904 96 10005 96 10106 96
b6ebc3831e,33 69 133 70 234 70 335 70 435 71 536 71 637 71 738 71 839 71 940 71 1041 71 1142 71 1243 71 1344 71 1446 70 1547 70 1648 70 1749 70 1851 69 1952 69 2053 69 2154 69 2255 69 2357 68 2458 68 2560 67 2662 66 2764 65 2866 64 2968 63 3070 62 3172 61 3274 60 3376 59 3479 57 3581 56 3683 55 3785 54 3888 52 3990 51 4093 49 4196 47 4299 45 4402 43 4505 41 4608 39 4710 38 4813 36 4915 35 5018 33 5120 32 5223 30 5326 28 5428 27 5531 25 5634 23 5736 22 5838 21 5941 19 6043 18 6146 16 6248 15 6351 13 6453 12 6556 10 6658 9 6761 7 6864 5 6967 3 7070 1
29beb70925,1 82 102 83 203 83 304 83 405 83 506 83 607 83 708 83 809 84 910 84 1011 85 1112 85 1213 86 1314 86 1415 86 1516 87 1617 87 1718 87 1819 87 1920 87 2021 87 2122 87 2223 87 2324 87 2425 88 2526 88 2627 88 2728 88 2829 88 2930 88 3031 88 3132 88 3233 88 3334 88 3435 88 3536 88 3637 88 3738 88 3839 88 3940 88 4041 88 4142 88 4243 88 4344 88 4445 88 4546 88 4647 89 4748 89 4849 89 4950 90 5051 91 5152 91 5253 92 5354 93 5455 95 5556 96 5657 97 5758 97 5859 98 5960 98 6061 99 6162 99 6263 99 6364 99 6465 98 6566 98 6667 98 6768 97 6869 97 6970 97 7071 96 7172 96 7273 96 7374 96 7475 96 7576 95 7677 95 7778 95 7879 95 7980 94 8081 94 8182 94 8283 94 8384 93 8485 93 8586 93 8687 93 8788 93 8889 93 8990 94 9091 94 9192 95 9293 95 9394 96 9495 96 9596 97 9697 97 9798 97 9899 98 10000 98 10101 99
7134e4acac,1 41 102 41 203 42 304 43 405 44 506 45 607 46 708 47 809 48 910 50 1011 53 1112 55 1213 57 1314 60 1415 63 1516 65 1617 67 1718 70 1819 72 1920 74 2021 76 2122 77 2223 79 2324 80 2425 82 2526 83 2627 85 2728 86 2829 88 2930 89 3031 91 3132 92 3233 93 3334 95 3435 96 3536 96 3637 97 3738 98 3839 98 3940 99 4041 99 4142 99 4243 100 4344 100 4445 908 5354 100 5455 100 5556 100 5657 100 5758 100 5859 100 5960 99 6061 99 6162 99 6263 98 6364 98 6465 97 6566 96 6667 96 6768 95 6869 94 6970 94 7071 93 7172 93 7273 92 7374 91 7475 91 7576 90 7677 90 7778 89 7879 88 7980 87 8081 87 8182 86 8283 86 8384 85 8485 85 8586 84 8687 84 8788 83 8889 82 8990 82 9091 81 9192 81 9293 80 9394 80 9495 80 9596 79 9697 78 9798 78 9899 78 10000 77 10101 76
d4033ae7f2,
077cb8696f,
c7a92a6707,
53e17edd83,8990 1212
1d2cd614be,
39dd1c43bd,
62e72fe39a,
dd11ae96e3,29 73 130 73 228 76 329 76 427 79 528 79 632 76 733 76 834 76 935 76 1036 76 1137 76 1238 76 1339 76 1440 76 1541 76 1642 76 1743 76 1847 73 1948 73 2049 73 2150 73 2251 73 2352 73 2453 73 2554 73 2655 73 2759 70 2860 70 2961 70 3062 70 3166 67 3267 67 3368 67 3469 67 3570 67 3671 67 3775 64 3876 64 3977 64 4078 64 4179 64 4280 64 4381 64 4482 64 4583 64 4684 64 4785 64 4886 64 4987 64 5088 64 5189 64 5290 64 5391 64 5492 64 5593 64 5694 64 5795 64 5896 64 5997 64 6098 64 6199 64 6294 70 6395 70 6496 70 6597 70 6698 70 6799 70 6900 70 7001 70 7102 70 7203 70 7304 70 7408 67 7509 67 7607 70 7708 70 7809 70 7910 70 8011 70 8115 67 8216 67 8317 67 8418 67 8519 67 8623 64 8724 64 8825 64 8926 64 9024 67 9125 67 9226 67 9327 67 9428 67 9529 67 9633 64 9734 64 9835 64 9936 64 10037 64 10135 67
3072ae3119,1 32 102 33 203 35 304 37 405 39 506 41 607 43 708 45 809 48 910 49 1011 50 1112 51 1213 52 1314 52 1415 53 1516 54 1617 55 1718 56 1819 57 1920 58 2021 59 2122 60 2223 61 2324 61 2425 62 2526 63 2627 64 2728 64 2829 65 2930 65 3031 66 3132 67 3233 67 3334 68 3435 69 3536 70 3637 70 3738 70 3839 71 3940 71 4041 71 4142 71 4243 72 4344 72 4445 72 4546 72 4647 71 4748 71 4849 71 4950 70 5051 69 5152 68 5253 67 5354 66 5455 65 5556 64 5657 63 5759 61 5862 58 5965 55 6068 51 6170 49 6272 47 6373 46 6475 44 6577 41 6678 40 6781 37 6883 35 6986 32 7090 28 7197 22 7299 20 7402 17 7504 15 7607 12 7710 9 7812 7 7915 4
23e1bb3ee8,4846 3 4945 5 5045 6 5146 6 5246 7 5345 9 5442 13 5540 16 5637 20 5736 22 5837 22 5941 19 6047 14 6153 9 6260 3
2b1e71c2a3,1 64 102 65 203 65 304 65 405 66 506 66 607 66 708 66 809 67 910 67 1011 67 1112 68 1213 68 1314 68 1415 68 1516 69 1617 69 1718 68 1819 67 1920 67 2021 65 2122 64 2223 62 2324 60 2425 56 2526 53 2627 50 2728 47 2829 44 2930 41 3031 38 3132 35 3233 32 3334 29 3435 26 3536 23 3637 20 3738 16 3839 14 3940 11 4041 9 4142 6 4243 5 4344 3 4445 2 4546 1 4647 1 6162 1 6263 1 6364 1 6465 1 6566 2 6667 2 6768 2 6869 3 6970 3 7071 3 7172 3 7273 4 7374 4 7475 4 7576 4 7677 4 7778 4 7879 5 7980 5 8081 5 8182 5 8283 4 8384 4 8485 4 8586 4 8687 4 8788 4 8889 3 8990 3 9091 3 9192 3 9293 3 9394 3 9495 3 9596 3 9697 3 9798 3 9899 3 10000 3 10101 3
a4932322ce,61 41 161 42 262 42 363 42 463 43 564 43 664 44 763 46 862 48 961 50 1060 52 1159 54 1257 57 1355 60 1453 63 1550 67 1644 74 1737 82 1830 90 1926 95 2025 97 2124 99 2224 400 2627 89 2728 78 2829 69 2930 60 3031 52 3132 44 3233 37 3334 30 3435 23 3536 17 3637 13 3738 10 3839 8 3940 6 4041 6 4142 5 4243 5 4344 7 4445 9 4546 11 4647 13 4748 16 4849 17 4950 18 5051 21 5152 24 5253 27 5354 30 5455 32 5556 35 5657 38 5758 41 5859 46 5960 51 6061 54 6162 58 6263 61 6364 64 6465 67 6566 72 6667 75 6768 77 6869 80 6970 82 7071 85 7172 87 7273 92 7374 93 7475 95 7576 96 7677 98 7778 100 7879 2323
d5afcea9a2,8786 2 8884 5 8982 8 9080 11 9178 14 9276 17 9374 20 9471 24 9568 28 9662 35 9755 43 9841 58 9926 74 10012 89 10102 100
361d5e6834,405 1 506 1 607 1 708 2 809 2 910 3 1011 3 1112 3 1213 3 1314 4 1415 4 1516 4 1617 5 1718 5 1819 6 1920 6 2021 5 2122 5 2223 5 2324 5 2425 5 2526 6 2627 6 2728 6 2829 6 2930 6 3031 5 3132 4 3233 2 6768 1 6869 1 6970 1 7071 1 7172 1 7778 1 7879 2 7980 4 8081 5 8182 6 8283 8 8384 9 8485 9 8586 9 8687 9 8788 10 8889 11 8990 10 9091 9 9192 7 9293 7 9394 7 9495 8 9596 8 9697 9 9798 9 9899 9 10000 9 10101 9
0deadce8f1,6389 76 6493 73 6594 73 6695 73 6793 76 6888 82 6986 85 7084 88 7179 94 7277 2925
9539d280a6,1420 41 1516 58 1617 71 1718 81 1819 96 1920 8282
0f02cec809,1 2424 2427 99 2529 98 2632 96 2735 94 2838 92 2941 90 3044 88 3146 87 3249 85 3351 84 3453 83 3555 82 3657 81 3759 80 3860 80 3962 79 4063 79 4165 78 4266 78 4368 77 4469 77 4570 77 4671 77 4772 77 4873 77 4975 76 5076 76 5177 76 5278 76 5379 76 5481 75 5582 75 5683 75 5784 75 5885 75 5986 75 6087 75 6188 75 6289 75 6390 75 6491 75 6592 75 6692 76 6793 76 6894 76 6994 77 7094 78 7194 79 7294 80 7394 81 7494 82 7594 83 7693 85 7793 86 7892 88 7991 90 8091 91 8190 93 8290 94 8389 96 8489 97 8589 98 8688 1514
30491b379f,7721 1 7819 5 7915 10 8010 16 8105 22 8202 26 8298 31 8396 34 8494 37 8593 39 8690 43 8788 47 8889 47 8990 48 9091 48 9192 49 9293 49 9394 49 9495 48 9596 47 9697 46 9798 45 9901 42 10007 36 10115 27
1f50bc7a9f,
a2a012f128,40 62 141 62 242 62 343 62 444 62 545 62 646 62 747 62 848 62 949 62 1050 62 1151 62 1252 62 1350 65 1451 65 1552 65 1653 65 1754 65 1855 65 1956 65 2057 65 2158 65 2259 65 2360 65 2461 65 2562 65 2663 65 2764 65 2862 68 2963 68 3064 68 3165 68 3266 68 3367 68 3468 68 3569 68 3670 68 3771 68 3872 68 3973 68 4074 68 4175 68 4276 68 4377 68 4478 68 4579 68 4680 68 4781 68 4882 68 4983 68 5084 68 5185 68 5286 68 5387 68 5488 68 5589 68 5690 68 5791 68 5892 68 5993 68 6094 68 6195 68 6296 68 6397 68 6498 68 6599 68 6700 68 6801 68 6902 68 7003 68 7104 68 7205 68 7306 68 7407 68 7508 68 7609 68 7710 68 7811 68 7912 68 8013 68 8114 68 8215 68 8316 68 8417 68 8518 68 8619 68 8720 68 8821 68 8922 68 9023 68 9124 68 9225 68 9329 65 9430 65 9531 65 9629 68 9730 68 9834 65 9932 68 10033 68 10134 68
3480629331,
5d07e84138,1 58 102 57 203 56 304 54 405 53 506 51 607 50 708 48 809 46 910 45 1011 43 1112 41 1213 39 1314 37 1415 35 1516 33 1617 31 1718 29 1819 27 1920 25 2021 23 2122 22 2223 20 2324 18 2425 16 2526 14 2627 13 2728 11 2829 9 2930 7 3031 6 3132 4 3233 2 3334 1
de261976e6,5854 5 5950 10 6045 16 6141 21 6237 26 6334 30 6430 35 6526 40 6623 44 6719 49 6815 54 6911 59 7007 64 7103 69 7200 73 7295 79 7391 84 7486 90 7582 2620
4f02bab289,1 5050 5053 99 5155 98 5258 96 5360 95 5463 93 5565 92 5668 90 5770 89 5873 87 5975 86 6077 85 6179 84 6282 82 6384 81 6486 80 6588 79 6691 77 6793 76 6895 75 6997 74 7099 73 7201 72 7304 70 7406 69 7508 68 7610 67 7713 65 7815 64 7917 63 8020 61 8122 60 8224 59 8326 58 8428 57 8531 55 8633 54 8735 53 8837 52 8939 51 9041 50 9143 49 9245 48 9347 47 9449 46 9551 45 9653 44 9755 43 9857 42 9959 41 10061 40 10163 39
6957579961,1 8886 8889 96 8990 94 9091 92 9192 90 9293 88 9394 86 9495 84 9596 82 9697 81 9798 79 9899 78 10000 77 10101 76
2444e83809,1 5 102 10 203 16 304 20 405 23 506 25 607 28 708 33 809 40 910 52 1011 66 1112 80 1213 93 1314 8888
46c1a0e9a3,
b240582de8,65 37 166 37 270 34 371 34 469 37 567 40 665 43 757 52 849 61 950 61 1051 61 1152 61 1253 61 1354 61 1455 61 1556 61 1657 61 1758 61 1859 61 1960 61 2061 61 2162 61 2260 64 2361 64 2462 64 2566 61 2667 61 2768 61 2866 64 2967 64 3068 64 3169 64 3270 64 3371 64 3469 67 3570 67 3671 67 3772 67 3873 67 3974 67 4075 67 4176 67 4277 67 4378 67 4479 67 4580 67 4681 67 4782 67 4883 67 4984 67 5085 67 5186 67 5287 67 5391 64 5492 64 5593 64 5691 67 5792 67 5893 67 5994 67 6095 67 6199 64 6300 64 6401 64 6502 64 6603 64 6704 64 6805 64 6906 64 7007 64 7108 64 7209 64 7310 64 7411 64 7512 64 7613 64 7714 64 7815 64 7916 64 8020 61 8121 61 8222 61 8323 61 8424 61 8525 61 8626 61 8727 61 8828 61 8929 61 9030 61 9131 61 9232 61 9333 61 9431 64 9532 64 9633 64 9734 64 9835 64 9936 64 10037 64 10138 64
eb23ddad08,2728 2 2829 8 2930 16 3031 24 3132 34 3233 42 3334 50 3435 59 3536 68 3637 71 3738 63 3839 72 3940 6262
2101c21f75,607 6 708 13 809 19 910 23 1011 27 1112 29 1213 31 1314 34 1415 36 1516 38 1617 39 1718 42 1819 44 1920 46 2021 47 2122 49 2223 50 2324 51 2425 52 2526 55 2627 57 2728 59 2829 60 2930 61 3031 62 3132 63 3233 64 3334 65 3435 67 3536 68 3637 69 3738 69 3839 70 3940 71 4041 73 4142 74 4243 75 4344 76 4445 77 4546 78 4647 80 4748 80 4849 81 4950 81 5051 82 5152 82 5253 83 5354 83 5455 83 5556 84 5657 84 5758 85 5859 87 5960 87 6061 89 6162 91 6263 92 6364 92 6465 97 6566 99 6667 3535
7ec803b58a,1 81 102 82 203 83 304 83 405 83 506 84 607 84 708 85 809 85 910 85 1011 86 1112 86 1213 86 1314 87 1415 88 1516 88 1617 89 1718 91 1819 91 1920 91 2021 91 2122 91 2223 90 2324 89 2425 89 2526 88 2627 87 2728 86 2829 85 2930 84 3031 84 3132 83 3233 82 3334 79 3435 77 3536 75 3637 73 3738 71 3839 70 3940 69 4041 68 4142 67 4243 67 4344 67 4445 66 4546 64 4647 64 4748 62 4849 61 4950 60 5051 58 5152 56 5253 54 5354 52 5455 52 5556 50 5657 48 5758 48 5859 46 5960 44 6061 42 6162 40 6263 38 6364 37 6465 33 6566 32 6667 30 6768 28 6869 27 6970 26 7071 26 7172 26 7273 26 7374 26 7475 27 7576 28 7677 29 7778 30 7879 32 7980 32 8081 33 8182 33 8283 34 8384 34 8485 34 8586 35 8687 35 8788 35 8889 35 8990 34 9091 34 9192 33 9293 32 9394 32 9495 31 9596 31 9697 30 9798 30 9899 29 10000 29 10101 29
7e26f45eb9,
22fdf96a54,75 27 172 31 269 35 367 38 465 41 563 44 662 46 761 48 860 50 959 52 1058 54 1159 54 1260 54 1363 52 1466 50 1569 48 1672 46 1775 44 1877 43 1980 41 2081 41 2182 41 2283 41 2383 42 2483 43 2583 44 2682 46 2781 48 2878 52 2975 56 3070 62 3164 69 3258 76 3352 78 3445 74 3539 70 3637 63 3738 54 3839 46 3940 39 4041 33 4142 27 4243 20 4344 14 4445 10 4546 6 4647 4 4748 2 4849 2 4950 3 5051 4 5152 6 5253 8 5354 10 5455 11 5556 12 5657 13 5758 14 5859 15 5960 16 6061 17 6162 18 6263 18 6364 19 6465 19 6566 20 6667 20 6768 20 6869 20 6970 20 7071 20 7172 20 7273 20 7374 20 7475 20 7576 20 7677 20 7778 19 7879 18 7980 16 8081 14 8182 13 8283 11 8384 10 8485 9 8586 9 8687 9 8788 9 8889 10 8990 11 9091 11 9192 12 9293 12 9394 13 9495 13 9596 14 9697 14 9798 15 9899 15 10000 16 10101 17
c0cbdabcc3,5147 5 5244 9 5341 13 5437 18 5533 23 5630 27 5726 32 5823 36 5919 41 6016 45 6112 50 6209 54 6307 57 6405 60 6503 63 6601 66 6698 70 6796 73 6894 76 6992 79 7091 81 7189 84 7288 86 7386 89 7485 91 7583 94 7682 96 7780 2422
e2810cc777,1617 2 1718 7 1819 12 1920 18 2021 23 2122 28 2223 33 2324 39 2425 44 2526 49 2627 52 2728 54 2829 57 2930 59 3031 62 3132 65 3233 67 3334 70 3435 74 3536 77 3637 80 3738 84 3839 88 3940 91 4041 95 4142 98 4243 5959
e12cd094a6,1 6969
49336bb17b,1617 8585
ba045610d1,70 32 170 33 269 35 370 35 470 36 570 37 671 37 772 37 873 37 974 37 1075 37 1176 37 1277 37 1378 37 1479 37 1580 37 1681 37 1782 37 1882 38 1983 38 2085 37 2186 37 2288 36 2389 36 2489 37 2590 37 2691 37 2792 37 2893 37 2993 38 3094 38 3195 38 3296 38 3397 38 3498 38 3600 37 3700 38 3801 38 3902 38 4003 38 4104 38 4205 38 4306 38 4406 39 4508 38 4609 38 4710 38 4812 37 4913 37 5015 36 5117 35 5220 33 5321 33 5426 29 5528 28 5630 27 5732 26 5835 24 5937 23 6039 22 6142 20 6244 19 6345 19 6447 18 6548 18 6650 17 6751 17 6852 17 6952 18 7054 17 7156 16 7258 15 7360 14 7461 14 7563 13 7665 12 7767 11 7868 11 7970 10 8071 10 8172 10 8272 11 8372 12 8473 12 8574 12 8675 12 8775 13 8876 13 8977 13 9077 14 9178 14 9279 14 9380 14 9481 14 9582 14 9683 14 9784 14 9885 14 9986 14 10087 14 10189 13
97adf32d4d,2829 1 2930 3 3031 4 3132 5 3233 7 3334 8 3435 10 3536 11 3637 13 3738 14 3839 16 3940 17 4041 19 4142 20 4243 22 4344 23 4445 25 4546 26 4647 28 4748 29 4849 30 4950 32 5051 34 5152 35 5253 37 5354 38 5455 40 5556 42 5657 43 5758 45 5859 47 5960 49 6061 50 6162 52 6263 54 6364 56 6465 57 6566 59 6667 60 6768 62 6869 63 6970 65 7071 66 7172 68 7273 69 7374 70 7475 71 7576 73 7677 74 7778 75 7879 77 7980 79 8081 81 8182 83 8283 85 8384 88 8485 90 8586 93 8687 96 8788 99 8889 1313
a5d188bbd7,86 16 187 16 288 16 389 16 487 19 588 19 689 19 790 19 891 19 992 19 1093 19 1194 19 1295 19 1396 19 1497 19 1598 19 1699 19 1800 19 1898 22 1999 22 2100 22 2201 22 2302 22 2403 22 2504 22 2605 22 2706 22 2807 22 2908 22 3009 22 3110 22 3211 22 3312 22 3413 22 3514 22 3615 22 3716 22 3817 22 3918 22 4019 22 4117 25 4218 25 4319 25 4420 25 4521 25 4622 25 4723 25 4824 25 4925 25 5026 25 5127 25 5228 25 5329 25 5430 25 5531 25 5632 25 5733 25 5834 25 5935 25 6036 25 6137 25 6238 25 6339 25 6440 25 6541 25 6642 25 6743 25 6844 25 6945 25 7046 25 7147 25 7248 25 7349 25 7450 25 7551 25 7652 25 7753 25 7854 25 7952 28 8053 28 8157 25 8258 25 8359 25 8460 25 8561 25 8662 25 8763 25 8861 28 8959 31 9060 31 9164 28 9265 28 9366 28 9467 28 9571 25 9672 25 9773 25 9874 25 9975 25 10079 22 10180 22
5c0cde01b7,29 73 131 72 235 69 340 65 443 63 546 61 648 60 750 59 851 55 953 45 1054 35 1155 25 1258 16 1362 7
230226a446,
a149b73993,
6c40978ddf,9898 1 9997 3 10098 3 10199 3
